timestamps,open,high,low,close,tick_volume
2019-01-02 03:00:00,1.63239,1.63405,1.62998,1.63043,2104.0
2019-01-02 04:00:00,1.63047,1.63334,1.63025,1.63332,3527.0
2019-01-02 05:00:00,1.63327,1.63397,1.63118,1.63195,5413.0
2019-01-02 06:00:00,1.63187,1.63398,1.63059,1.6317,7880.0
2019-01-02 07:00:00,1.63169,1.63337,1.62933,1.63101,12238.0
2019-01-02 08:00:00,1.63101,1.63218,1.62806,1.62974,8790.0
2019-01-02 09:00:00,1.62974,1.63185,1.62927,1.63165,6796.0
2019-01-02 10:00:00,1.63165,1.63184,1.62957,1.63134,6960.0
2019-01-02 11:00:00,1.63137,1.63141,1.6262,1.62813,7404.0
2019-01-02 12:00:00,1.62815,1.63008,1.62652,1.62765,10016.0
2019-01-02 13:00:00,1.62765,1.62767,1.62449,1.62461,9693.0
2019-01-02 14:00:00,1.62464,1.62558,1.62126,1.62206,11804.0
2019-01-02 15:00:00,1.62205,1.62308,1.61986,1.62248,7666.0
2019-01-02 16:00:00,1.62246,1.62259,1.61885,1.61951,6795.0
2019-01-02 17:00:00,1.61951,1.62048,1.61895,1.61982,5780.0
2019-01-02 18:00:00,1.61985,1.62128,1.61981,1.62082,5316.0
2019-01-02 19:00:00,1.62082,1.6219,1.62038,1.62061,5064.0
2019-01-02 20:00:00,1.62058,1.6248,1.62047,1.62383,2335.0
2019-01-02 21:00:00,1.62372,1.66757,1.62333,1.64779,4727.0
2019-01-02 22:00:00,1.64779,1.65555,1.63409,1.63532,10585.0
2019-01-02 23:00:00,1.63532,1.63849,1.63352,1.63636,5661.0
2019-01-03 00:00:00,1.63636,1.64074,1.63459,1.63585,5690.0
2019-01-03 01:00:00,1.63585,1.63809,1.63568,1.63648,5359.0
2019-01-03 02:00:00,1.6365,1.63938,1.63512,1.63895,3700.0
2019-01-03 03:00:00,1.63895,1.63914,1.6358,1.6372,2448.0
2019-01-03 04:00:00,1.63715,1.63952,1.63608,1.63629,4439.0
2019-01-03 05:00:00,1.63626,1.63835,1.63613,1.63783,4971.0
2019-01-03 06:00:00,1.63783,1.63791,1.63122,1.63302,9697.0
2019-01-03 07:00:00,1.63302,1.63448,1.62913,1.63343,13008.0
2019-01-03 08:00:00,1.63343,1.63434,1.63156,1.63365,9663.0
2019-01-03 09:00:00,1.63366,1.63471,1.63089,1.63137,8307.0
