timestamps,open,high,low,close,tick_volume
2019-01-02 03:00:00,109.424,109.426,109.341,109.387,1571.0
2019-01-02 04:00:00,109.384,109.424,109.298,109.3,1719.0
2019-01-02 05:00:00,109.29,109.292,109.125,109.253,1628.0
2019-01-02 06:00:00,109.25,109.342,109.178,109.305,4167.0
2019-01-02 07:00:00,109.306,109.319,108.897,108.944,8833.0
2019-01-02 08:00:00,108.945,108.974,108.703,108.94,8029.0
2019-01-02 09:00:00,108.939,109.099,108.875,109.042,5358.0
2019-01-02 10:00:00,109.042,109.172,109.039,109.103,5974.0
2019-01-02 11:00:00,109.103,109.283,109.097,109.138,5634.0
2019-01-02 12:00:00,109.138,109.19,108.815,109.185,6915.0
2019-01-02 13:00:00,109.185,109.356,109.171,109.333,8055.0
2019-01-02 14:00:00,109.333,109.388,109.262,109.279,7593.0
2019-01-02 15:00:00,109.278,109.353,109.209,109.215,6048.0
2019-01-02 16:00:00,109.216,109.458,109.215,109.438,5043.0
2019-01-02 17:00:00,109.438,109.452,109.375,109.444,4402.0
2019-01-02 18:00:00,109.444,109.445,109.176,109.191,4380.0
2019-01-02 19:00:00,109.191,109.199,109.033,109.075,5801.0
2019-01-02 20:00:00,109.075,109.118,108.863,108.87,2044.0
2019-01-02 21:00:00,108.868,108.888,104.72,106.687,6728.0
2019-01-02 22:00:00,106.687,107.865,106.488,107.422,10054.0
2019-01-02 23:00:00,107.423,107.851,107.422,107.64,5369.0
2019-01-03 00:00:00,107.64,107.799,107.428,107.53,5449.0
2019-01-03 01:00:00,107.53,107.547,107.068,107.132,4278.0
2019-01-03 02:00:00,107.132,107.201,107.018,107.152,3506.0
2019-01-03 03:00:00,107.152,107.282,107.147,107.149,2583.0
2019-01-03 04:00:00,107.149,107.158,106.742,106.963,3790.0
2019-01-03 05:00:00,106.963,106.975,106.793,106.846,4548.0
2019-01-03 06:00:00,106.846,107.668,106.846,107.547,11145.0
2019-01-03 07:00:00,107.547,107.953,107.423,107.64,8979.0
2019-01-03 08:00:00,107.64,107.843,107.64,107.653,4587.0
2019-01-03 09:00:00,107.653,107.679,107.501,107.637,4318.0
2019-01-03 10:00:00,107.631,107.676,107.509,107.546,3812.0
2019-01-03 11:00:00,107.547,107.709,107.52,107.658,3510.0
2019-01-03 12:00:00,107.657,107.996,107.59,107.744,7793.0
2019-01-03 13:00:00,107.744,107.963,107.698,107.739,7776.0
2019-01-03 14:00:00,107.645,107.938,107.099,107.538,15723.0
2019-01-03 15:00:00,107.538,108.3,107.49,108.091,11505.0
2019-01-03 16:00:00,108.091,108.106,107.821,108.022,7613.0
