timestamps,open,high,low,close,tick_volume
2019-01-02 03:00:00,0.70109,0.70205,0.70034,0.70191,1664.0
2019-01-02 04:00:00,0.70191,0.70297,0.70174,0.70272,2023.0
2019-01-02 05:00:00,0.7027,0.70443,0.70249,0.7037,2204.0
2019-01-02 06:00:00,0.70363,0.704,0.70275,0.70319,4695.0
2019-01-02 07:00:00,0.70319,0.70367,0.70088,0.70174,7539.0
2019-01-02 08:00:00,0.70174,0.70211,0.7011,0.70143,4147.0
2019-01-02 09:00:00,0.70144,0.70166,0.70075,0.70078,3029.0
2019-01-02 10:00:00,0.70079,0.70119,0.70068,0.70074,2518.0
2019-01-02 11:00:00,0.70074,0.70116,0.70025,0.70034,2613.0
2019-01-02 12:00:00,0.70034,0.70034,0.69812,0.69852,3101.0
2019-01-02 13:00:00,0.69852,0.69945,0.69822,0.6991,3718.0
2019-01-02 14:00:00,0.69911,0.70015,0.69861,0.6998,4403.0
2019-01-02 15:00:00,0.69982,0.70098,0.69964,0.69978,3621.0
2019-01-02 16:00:00,0.69977,0.70022,0.69936,0.69976,2674.0
2019-01-02 17:00:00,0.69976,0.69983,0.699,0.69919,2035.0
2019-01-02 18:00:00,0.69919,0.69981,0.69875,0.69971,2047.0
2019-01-02 19:00:00,0.69976,0.69991,0.69939,0.6999,1958.0
2019-01-02 20:00:00,0.69993,0.69996,0.69807,0.69838,975.0
2019-01-02 21:00:00,0.69832,0.69842,0.67125,0.68666,3810.0
2019-01-02 22:00:00,0.68668,0.6922,0.68301,0.69156,5330.0
2019-01-02 23:00:00,0.69156,0.69369,0.69156,0.69282,3187.0
2019-01-03 00:00:00,0.69282,0.69387,0.69166,0.69355,4103.0
2019-01-03 01:00:00,0.69356,0.69415,0.69279,0.69389,3658.0
2019-01-03 02:00:00,0.69389,0.69448,0.69306,0.69327,2913.0
2019-01-03 03:00:00,0.69327,0.69469,0.69314,0.69416,1792.0
2019-01-03 04:00:00,0.69418,0.69452,0.69288,0.69415,3013.0
2019-01-03 05:00:00,0.69415,0.69437,0.69326,0.69418,2710.0
2019-01-03 06:00:00,0.69418,0.69648,0.6939,0.69608,5636.0
2019-01-03 07:00:00,0.69608,0.6973,0.69565,0.69653,7263.0
2019-01-03 08:00:00,0.69654,0.69712,0.69604,0.69618,4800.0
2019-01-03 09:00:00,0.69618,0.69688,0.69547,0.69669,5020.0
2019-01-03 10:00:00,0.6967,0.69699,0.69503,0.69534,2428.0
2019-01-03 11:00:00,0.69534,0.69683,0.69528,0.69643,1569.0
2019-01-03 12:00:00,0.69643,0.69873,0.69614,0.69867,3412.0
2019-01-03 13:00:00,0.69867,0.69906,0.69809,0.69857,3188.0
2019-01-03 14:00:00,0.69867,0.69976,0.69802,0.69954,7380.0
2019-01-03 15:00:00,0.69955,0.70185,0.69883,0.70136,5608.0
2019-01-03 16:00:00,0.70135,0.70182,0.70085,0.70153,3041.0
2019-01-03 17:00:00,0.70153,0.7016,0.70046,0.70082,2454.0
2019-01-03 18:00:00,0.70082,0.70109,0.70004,0.7001,2919.0
2019-01-03 19:00:00,0.7001,0.70047,0.69984,0.70016,2101.0
2019-01-03 20:00:00,0.70016,0.70058,0.70004,0.70045,727.0
2019-01-03 21:00:00,0.70045,0.70065,0.69969,0.70026,893.0
2019-01-03 22:00:00,0.70032,0.70134,0.70008,0.7005,1682.0
2019-01-03 23:00:00,0.7005,0.70066,0.69926,0.69969,2679.0
2019-01-04 00:00:00,0.69969,0.70176,0.69929,0.70156,2215.0
2019-01-04 01:00:00,0.70156,0.70242,0.70148,0.7021,1977.0
2019-01-04 02:00:00,0.7021,0.70291,0.7019,0.70287,1734.0
2019-01-04 03:00:00,0.70285,0.70288,0.70177,0.70228,1219.0
2019-01-04 04:00:00,0.70227,0.70263,0.70169,0.70188,1540.0
2019-01-04 05:00:00,0.70187,0.70208,0.70147,0.70198,1440.0
2019-01-04 06:00:00,0.70198,0.70267,0.70191,0.70222,2458.0
2019-01-04 07:00:00,0.70222,0.70297,0.70209,0.70289,2717.0
2019-01-04 08:00:00,0.70289,0.70535,0.70282,0.70465,4316.0
2019-01-04 09:00:00,0.70466,0.70481,0.70395,0.70415,3162.0
2019-01-04 10:00:00,0.70415,0.70482,0.70401,0.70425,2315.0
2019-01-04 11:00:00,0.70425,0.70467,0.70398,0.70455,2484.0
2019-01-04 12:00:00,0.70455,0.70464,0.70248,0.70426,5190.0
2019-01-04 13:00:00,0.70426,0.70443,0.70336,0.70406,3661.0
2019-01-04 14:00:00,0.7039,0.71045,0.70345,0.71045,7897.0
2019-01-04 15:00:00,0.71044,0.71117,0.70935,0.71061,4556.0
2019-01-04 16:00:00,0.7106,0.71167,0.70992,0.71094,2584.0
2019-01-04 17:00:00,0.71094,0.71205,0.71085,0.71171,2273.0
