timestamps,open,high,low,close,tick_volume
2019-01-02 03:00:00,0.89903,0.89911,0.89873,0.89877,708.0
2019-01-02 04:00:00,0.89874,0.89977,0.89871,0.89976,1257.0
2019-01-02 05:00:00,0.89972,0.90046,0.89965,0.90037,1568.0
2019-01-02 06:00:00,0.90037,0.90062,0.89982,0.89993,3335.0
2019-01-02 07:00:00,0.89987,0.90129,0.89869,0.90056,8412.0
2019-01-02 08:00:00,0.90056,0.90106,0.89937,0.90103,7089.0
2019-01-02 09:00:00,0.90105,0.90275,0.90003,0.90238,4440.0
2019-01-02 10:00:00,0.90238,0.90308,0.90196,0.90277,5419.0
2019-01-02 11:00:00,0.90277,0.90284,0.90126,0.90141,3887.0
2019-01-02 12:00:00,0.90141,0.90234,0.90103,0.90179,7278.0
2019-01-02 13:00:00,0.90179,0.90228,0.90107,0.90111,6040.0
2019-01-02 14:00:00,0.90112,0.90127,0.89971,0.90103,7925.0
2019-01-02 15:00:00,0.90101,0.90234,0.90011,0.90139,7584.0
2019-01-02 16:00:00,0.90142,0.90162,0.89991,0.90051,5871.0
2019-01-02 17:00:00,0.90052,0.90055,0.89929,0.89955,3720.0
2019-01-02 18:00:00,0.89955,0.90039,0.89936,0.8994,3700.0
2019-01-02 19:00:00,0.89937,0.89974,0.89917,0.89955,3308.0
2019-01-02 20:00:00,0.89956,0.9004,0.89923,0.89966,1904.0
2019-01-02 21:00:00,0.89946,0.91025,0.89797,0.90749,4826.0
2019-01-02 22:00:00,0.90749,0.90817,0.9033,0.9038,4498.0
2019-01-02 23:00:00,0.9038,0.90436,0.90326,0.90361,2983.0
2019-01-03 00:00:00,0.90362,0.90507,0.90351,0.90433,3161.0
2019-01-03 01:00:00,0.90433,0.9055,0.90421,0.90523,2723.0
2019-01-03 02:00:00,0.90522,0.90586,0.90519,0.90551,2242.0
2019-01-03 03:00:00,0.90551,0.90591,0.9053,0.9058,1213.0
2019-01-03 04:00:00,0.9058,0.90596,0.90499,0.90544,2621.0
2019-01-03 05:00:00,0.90545,0.9059,0.90512,0.90585,3203.0
2019-01-03 06:00:00,0.90584,0.90635,0.90468,0.9057,5638.0
2019-01-03 07:00:00,0.9057,0.90634,0.90436,0.90545,8319.0
2019-01-03 08:00:00,0.90544,0.90578,0.90404,0.90415,5626.0
2019-01-03 09:00:00,0.90414,0.90452,0.90374,0.90435,5316.0
2019-01-03 10:00:00,0.90435,0.90475,0.90293,0.90305,5724.0
2019-01-03 11:00:00,0.90304,0.9038,0.9029,0.90307,4517.0
2019-01-03 12:00:00,0.90305,0.90356,0.90163,0.90267,6999.0
2019-01-03 13:00:00,0.90267,0.90354,0.9023,0.90335,6305.0
2019-01-03 14:00:00,0.90334,0.90594,0.90334,0.90405,13521.0
2019-01-03 15:00:00,0.90408,0.9045,0.90191,0.90231,10848.0
2019-01-03 16:00:00,0.9023,0.90278,0.90111,0.90158,6491.0
2019-01-03 17:00:00,0.90158,0.90257,0.9014,0.90241,3790.0
2019-01-03 18:00:00,0.90242,0.90276,0.90161,0.90172,6079.0
2019-01-03 19:00:00,0.90172,0.90235,0.9017,0.90206,5469.0
2019-01-03 20:00:00,0.90206,0.90217,0.9014,0.90141,2034.0
2019-01-03 21:00:00,0.90142,0.90191,0.90044,0.90143,2149.0
2019-01-03 22:00:00,0.90144,0.90231,0.90143,0.90189,2965.0
2019-01-03 23:00:00,0.90189,0.9029,0.90186,0.90232,4091.0
2019-01-04 00:00:00,0.90232,0.90264,0.90193,0.90207,3108.0
2019-01-04 01:00:00,0.90208,0.90256,0.90165,0.90183,2424.0
2019-01-04 02:00:00,0.90183,0.90198,0.90132,0.90154,2188.0
2019-01-04 03:00:00,0.90154,0.90165,0.90144,0.90154,1950.0
2019-01-04 04:00:00,0.90154,0.90181,0.90142,0.90143,1781.0
2019-01-04 05:00:00,0.90143,0.90168,0.90076,0.90154,2358.0
2019-01-04 06:00:00,0.90154,0.90246,0.90087,0.90171,4358.0
2019-01-04 07:00:00,0.90171,0.90177,0.90041,0.90041,4559.0
2019-01-04 08:00:00,0.90041,0.90104,0.89975,0.89975,4974.0
2019-01-04 09:00:00,0.89977,0.89985,0.89802,0.89953,5027.0
2019-01-04 10:00:00,0.89953,0.90091,0.89942,0.90079,4082.0
2019-01-04 11:00:00,0.90079,0.90085,0.90011,0.9002,3021.0
2019-01-04 12:00:00,0.9002,0.90053,0.89908,0.89932,7513.0
2019-01-04 13:00:00,0.89932,0.89978,0.89874,0.8989,7474.0
2019-01-04 14:00:00,0.89903,0.89962,0.89675,0.89675,10301.0
2019-01-04 15:00:00,0.89676,0.89744,0.89564,0.89566,7944.0
2019-01-04 16:00:00,0.89566,0.89631,0.8948,0.89618,5629.0
2019-01-04 17:00:00,0.89616,0.89646,0.89517,0.89548,3382.0
2019-01-04 18:00:00,0.89549,0.89557,0.89435,0.89459,4432.0
2019-01-04 19:00:00,0.89457,0.89517,0.89457,0.89511,3344.0
2019-01-04 20:00:00,0.89512,0.89559,0.89494,0.89536,1877.0
2019-01-06 21:00:00,0.8953,0.89635,0.89481,0.89547,606.0
2019-01-06 22:00:00,0.89547,0.89635,0.89525,0.89609,3588.0
2019-01-06 23:00:00,0.89607,0.89614,0.89573,0.89581,2719.0
